          S_ALK   S_I       S_ND       S_NH       S_NO  S_O        S_S  X_BA        X_BH   X_I       X_ND       X_P         X_S
t385   7.267895  40.0   2.395157  19.536429   9.285904  0.0   6.041737   0.0  123.152616  40.0  16.953467  1.346627  106.816707
t386   7.269025  40.0   2.390695  19.543725   9.277373  0.0   6.017399   0.0  123.151554  40.0  16.950473  1.349967  106.814368
t387   7.270150  40.0   2.386266  19.550999   9.268898  0.0   5.993407   0.0  123.150305  40.0  16.947482  1.353305  106.812032
t388   7.271269  40.0   2.381869  19.558251   9.260478  0.0   5.969758   0.0  123.148870  40.0  16.944494  1.356640  106.809700
t389   7.272383  40.0   2.377504  19.565480   9.252113  0.0   5.946447   0.0  123.147252  40.0  16.941510  1.359974  106.807371
t390   7.273492  40.0   2.373171  19.572687   9.243802  0.0   5.923470   0.0  123.145453  40.0  16.938529  1.363305  106.805046
t391   7.274595  40.0   2.368869  19.579872   9.235544  0.0   5.900823   0.0  123.143475  40.0  16.935552  1.366633  106.802724
t392   7.275693  40.0   2.364598  19.587034   9.227339  0.0   5.878501   0.0  123.141322  40.0  16.932578  1.369959  106.800407
t393   7.276785  40.0   2.360359  19.594175   9.219185  0.0   5.856501   0.0  123.138994  40.0  16.929607  1.373283  106.798092
t394   7.277872  40.0   2.356150  19.601293   9.211084  0.0   5.834818   0.0  123.136496  40.0  16.926640  1.376604  106.795781
t395   7.278954  40.0   2.351971  19.608389   9.203033  0.0   5.813449   0.0  123.133828  40.0  16.923677  1.379923  106.793474
t396   7.280031  40.0   2.347823  19.615463   9.195033  0.0   5.792390   0.0  123.130993  40.0  16.920717  1.383240  106.791171
t397   7.281102  40.0   2.343706  19.622516   9.187082  0.0   5.771636   0.0  123.127994  40.0  16.917760  1.386554  106.788870
t398   7.282169  40.0   2.339618  19.629546   9.179180  0.0   5.751184   0.0  123.124833  40.0  16.914807  1.389866  106.786574
t399   7.283231  40.0   2.335559  19.636555   9.171327  0.0   5.731030   0.0  123.121511  40.0  16.911857  1.393175  106.784281
t400   7.284287  40.0   2.331531  19.643542   9.163523  0.0   5.711170   0.0  123.118032  40.0  16.908911  1.396482  106.781991
t401   7.285339  40.0   2.327531  19.650507   9.155765  0.0   5.691600   0.0  123.114397  40.0  16.905968  1.399786  106.779705
t402   7.286385  40.0   2.323561  19.657451   9.148054  0.0   5.672317   0.0  123.110608  40.0  16.903029  1.403088  106.777422
t403   7.287427  40.0   2.319620  19.664373   9.140390  0.0   5.653317   0.0  123.106668  40.0  16.900093  1.406388  106.775143
t404   7.288464  40.0   2.315707  19.671274   9.132772  0.0   5.634596   0.0  123.102578  40.0  16.897161  1.409685  106.772867
t405   7.289497  40.0   2.311823  19.678153   9.125199  0.0   5.616151   0.0  123.098342  40.0  16.894232  1.412980  106.770595
t406   7.290524  40.0   2.307967  19.685011   9.117670  0.0   5.597977   0.0  123.093960  40.0  16.891306  1.416272  106.768327
t407   7.291547  40.0   2.304139  19.691847   9.110186  0.0   5.580073   0.0  123.089435  40.0  16.888384  1.419562  106.766061
t408   7.292566  40.0   2.300339  19.698662   9.102745  0.0   5.562433   0.0  123.084769  40.0  16.885465  1.422850  106.763799
t409   7.293579  40.0   2.296567  19.705456   9.095348  0.0   5.545054   0.0  123.079964  40.0  16.882550  1.426135  106.761541
t410   7.294588  40.0   2.292822  19.712229   9.087993  0.0   5.527933   0.0  123.075022  40.0  16.879638  1.429417  106.759286
t411   7.295593  40.0   2.289104  19.718981   9.080680  0.0   5.511067   0.0  123.069945  40.0  16.876730  1.432698  106.757035
t412   7.296593  40.0   2.285414  19.725711   9.073408  0.0   5.494452   0.0  123.064735  40.0  16.873825  1.435975  106.754786
t413   7.297589  40.0   2.281750  19.732421   9.066178  0.0   5.478085   0.0  123.059393  40.0  16.870924  1.439250  106.752542
t414   7.298580  40.0   2.278114  19.739109   9.058989  0.0   5.461962   0.0  123.053922  40.0  16.868026  1.442523  106.750300
t415   7.299567  40.0   2.274503  19.745777   9.051839  0.0   5.446080   0.0  123.048324  40.0  16.865131  1.445794  106.748062
t416   7.300550  40.0   2.270919  19.752424   9.044729  0.0   5.430436   0.0  123.042600  40.0  16.862240  1.449061  106.745828
t417   7.301528  40.0   2.267361  19.759051   9.037659  0.0   5.415028   0.0  123.036753  40.0  16.859352  1.452327  106.743597
t418   7.302502  40.0   2.263829  19.765656   9.030627  0.0   5.399850   0.0  123.030784  40.0  16.856468  1.455590  106.741369
t419   7.303472  40.0   2.260323  19.772241   9.023633  0.0   5.384901   0.0  123.024694  40.0  16.853587  1.458850  106.739144
t420   7.304438  40.0   2.256843  19.778806   9.016677  0.0   5.370177   0.0  123.018487  40.0  16.850710  1.462108  106.736923
t421   7.305399  40.0   2.253387  19.785350   9.009758  0.0   5.355676   0.0  123.012162  40.0  16.847836  1.465363  106.734706
t422   7.306357  40.0   2.249957  19.791873   9.002876  0.0   5.341393   0.0  123.005723  40.0  16.844966  1.468616  106.732491
t423   7.307310  40.0   2.246552  19.798376   8.996030  0.0   5.327327   0.0  122.999171  40.0  16.842099  1.471867  106.730280
t424   7.308260  40.0   2.243172  19.804859   8.989220  0.0   5.313474   0.0  122.992508  40.0  16.839235  1.475115  106.728072
t425   7.309205  40.0   2.239817  19.811322   8.982446  0.0   5.299832   0.0  122.985735  40.0  16.836375  1.478361  106.725868
t426   7.310147  40.0   2.236486  19.817764   8.975707  0.0   5.286397   0.0  122.978854  40.0  16.833518  1.481604  106.723667
t427   7.311085  40.0   2.233179  19.824186   8.969002  0.0   5.273166   0.0  122.971867  40.0  16.830665  1.484844  106.721469
t428   7.312018  40.0   2.229897  19.830588   8.962332  0.0   5.260137   0.0  122.964775  40.0  16.827815  1.488082  106.719275
t429   7.312948  40.0   2.226638  19.836971   8.955695  0.0   5.247307   0.0  122.957580  40.0  16.824968  1.491318  106.717083
t430   7.313874  40.0   2.223403  19.843333   8.949092  0.0   5.234673   0.0  122.950283  40.0  16.822125  1.494551  106.714896
t431   7.314797  40.0   2.220192  19.849675   8.942521  0.0   5.222232   0.0  122.942887  40.0  16.819286  1.497781  106.712711
t432   7.315715  40.0   2.217005  19.855998   8.935984  0.0   5.209982   0.0  122.935392  40.0  16.816450  1.501010  106.710530
t433   7.316630  40.0   2.213840  19.862301   8.929478  0.0   5.197920   0.0  122.927800  40.0  16.813617  1.504235  106.708352
t434   7.317541  40.0   2.210699  19.868584   8.923004  0.0   5.186044   0.0  122.920113  40.0  16.810787  1.507458  106.706177
t435   7.318449  40.0   2.207580  19.874847   8.916562  0.0   5.174350   0.0  122.912332  40.0  16.807961  1.510679  106.704005
t436   7.319353  40.0   2.204485  19.881091   8.910150  0.0   5.162836   0.0  122.904459  40.0  16.805139  1.513897  106.701837
t437   7.320253  40.0   2.201412  19.887316   8.903769  0.0   5.151500   0.0  122.896495  40.0  16.802320  1.517112  106.699672
t438   7.321150  40.0   2.198361  19.893521   8.897418  0.0   5.140340   0.0  122.888441  40.0  16.799504  1.520325  106.697510
t439   7.322044  40.0   2.195333  19.899707   8.891097  0.0   5.129351   0.0  122.880300  40.0  16.796692  1.523536  106.695351
t440   7.322933  40.0   2.192327  19.905873   8.884806  0.0   5.118533   0.0  122.872071  40.0  16.793883  1.526744  106.693196
t441   7.323820  40.0   2.189343  19.912020   8.878543  0.0   5.107883   0.0  122.863758  40.0  16.791077  1.529949  106.691044
t442   7.324703  40.0   2.186381  19.918148   8.872310  0.0   5.097398   0.0  122.855361  40.0  16.788275  1.533152  106.688895
t443   7.325582  40.0   2.183440  19.924257   8.866105  0.0   5.087077   0.0  122.846881  40.0  16.785477  1.536353  106.686749
t444   7.326459  40.0   2.180521  19.930347   8.859928  0.0   5.076916   0.0  122.838320  40.0  16.782681  1.539551  106.684607
t445   7.327331  40.0   2.177623  19.936418   8.853778  0.0   5.066913   0.0  122.829679  40.0  16.779889  1.542746  106.682467
t446   7.328201  40.0   2.174746  19.942470   8.847656  0.0   5.057066   0.0  122.820960  40.0  16.777101  1.545939  106.680331
t447   7.329067  40.0   2.171890  19.948503   8.841561  0.0   5.047374   0.0  122.812163  40.0  16.774316  1.549130  106.678198
t448   7.329930  40.0   2.169055  19.954518   8.835493  0.0   5.037833   0.0  122.803290  40.0  16.771534  1.552317  106.676068
t449   7.330790  40.0   2.166241  19.960514   8.829451  0.0   5.028441   0.0  122.794343  40.0  16.768756  1.555503  106.673942
t450   7.331647  40.0   2.163448  19.966491   8.823435  0.0   5.019197   0.0  122.785322  40.0  16.765981  1.558686  106.671818
t451   7.332500  40.0   2.160675  19.972449   8.817444  0.0   5.010098   0.0  122.776229  40.0  16.763209  1.561866  106.669698
t452   7.333351  40.0   2.157922  19.978389   8.811479  0.0   5.001142   0.0  122.767065  40.0  16.760441  1.565044  106.667581
t453   7.334198  40.0   2.155189  19.984311   8.805540  0.0   4.992327   0.0  122.757831  40.0  16.757676  1.568219  106.665467
t454   7.335042  40.0   2.152476  19.990214   8.799625  0.0   4.983651   0.0  122.748528  40.0  16.754915  1.571392  106.663356
t455   7.335883  40.0   2.149783  19.996099   8.793734  0.0   4.975112   0.0  122.739158  40.0  16.752157  1.574562  106.661248
t456   7.336721  40.0   2.147110  20.001966   8.787868  0.0   4.966708   0.0  122.729721  40.0  16.749402  1.577730  106.659143
t457   7.337556  40.0   2.144456  20.007815   8.782026  0.0   4.958437   0.0  122.720219  40.0  16.746651  1.580895  106.657042
t458   7.338388  40.0   2.141822  20.013645   8.776207  0.0   4.950298   0.0  122.710653  40.0  16.743903  1.584057  106.654943
t459   7.339218  40.0   2.139207  20.019458   8.770411  0.0   4.942287   0.0  122.701024  40.0  16.741158  1.587218  106.652848
t460   7.340044  40.0   2.136611  20.025252   8.764639  0.0   4.934403   0.0  122.691332  40.0  16.738417  1.590375  106.650756
t461   7.340867  40.0   2.134034  20.031029   8.758889  0.0   4.926645   0.0  122.681580  40.0  16.735679  1.593530  106.648667
t462   7.341688  40.0   2.131475  20.036788   8.753162  0.0   4.919010   0.0  122.671768  40.0  16.732945  1.596683  106.646581
t463   7.342505  40.0   2.128936  20.042529   8.747456  0.0   4.911497   0.0  122.661897  40.0  16.730214  1.599833  106.644498
t464   7.343320  40.0   2.126415  20.048253   8.741773  0.0   4.904104   0.0  122.651969  40.0  16.727486  1.602980  106.642418
t465   7.344132  40.0   2.123912  20.053958   8.736112  0.0   4.896830   0.0  122.641983  40.0  16.724762  1.606125  106.640342
t466   7.344941  40.0   2.121428  20.059647   8.730472  0.0   4.889671   0.0  122.631942  40.0  16.722041  1.609267  106.638268
t467   7.345747  40.0   2.118962  20.065317   8.724853  0.0   4.882627   0.0  122.621846  40.0  16.719323  1.612407  106.636197
t468   7.346551  40.0   2.116514  20.070971   8.719254  0.0   4.875697   0.0  122.611696  40.0  16.716608  1.615545  106.634130
t469   7.347352  40.0   2.114084  20.076607   8.713677  0.0   4.868877   0.0  122.601494  40.0  16.713897  1.618679  106.632066
t470   7.348150  40.0   2.111671  20.082226   8.708120  0.0   4.862168   0.0  122.591239  40.0  16.711190  1.621812  106.630004
t471   7.348946  40.0   2.109276  20.087827   8.702583  0.0   4.855566   0.0  122.580933  40.0  16.708485  1.624941  106.627946
t472   7.349739  40.0   2.106899  20.093411   8.697066  0.0   4.849071   0.0  122.570577  40.0  16.705784  1.628069  106.625891
t473   7.350529  40.0   2.104539  20.098979   8.691568  0.0   4.842681   0.0  122.560172  40.0  16.703087  1.631193  106.623838
t474   7.351317  40.0   2.102196  20.104529   8.686090  0.0   4.836394   0.0  122.549719  40.0  16.700392  1.634316  106.621789
t475   7.352102  40.0   2.099871  20.110063   8.680631  0.0   4.830208   0.0  122.539219  40.0  16.697701  1.637435  106.619743
t476   7.352885  40.0   2.097562  20.115579   8.675191  0.0   4.824124   0.0  122.528671  40.0  16.695013  1.640552  106.617700
t477   7.353665  40.0   2.095270  20.121079   8.669770  0.0   4.818137   0.0  122.518078  40.0  16.692329  1.643667  106.615660
t478   7.354442  40.0   2.092995  20.126562   8.664367  0.0   4.812248   0.0  122.507441  40.0  16.689648  1.646779  106.613623
t479   7.355218  40.0   2.090736  20.132028   8.658983  0.0   4.806455   0.0  122.496759  40.0  16.686970  1.649888  106.611589
t480   7.355990  40.0   2.088494  20.137478   8.653617  0.0   4.800757   0.0  122.486034  40.0  16.684296  1.652995  106.609557
t481   7.356760  40.0   2.086269  20.142911   8.648268  0.0   4.795151   0.0  122.475267  40.0  16.681625  1.656100  106.607529
t482   7.357528  40.0   2.084059  20.148328   8.642937  0.0   4.789637   0.0  122.464458  40.0  16.678957  1.659202  106.605504
t483   7.358293  40.0   2.081866  20.153728   8.637624  0.0   4.784213   0.0  122.453608  40.0  16.676292  1.662301  106.603482
t484   7.359056  40.0   2.079689  20.159112   8.632328  0.0   4.778878   0.0  122.442718  40.0  16.673631  1.665398  106.601463
t485   7.359817  40.0   2.077527  20.164480   8.627049  0.0   4.773631   0.0  122.431789  40.0  16.670973  1.668492  106.599447
t486   7.360575  40.0   2.075382  20.169832   8.621786  0.0   4.768469   0.0  122.420821  40.0  16.668318  1.671584  106.597434
t487   7.361330  40.0   2.073252  20.175167   8.616541  0.0   4.763393   0.0  122.409816  40.0  16.665667  1.674673  106.595424
t488   7.362084  40.0   2.071137  20.180487   8.611311  0.0   4.758400   0.0  122.398773  40.0  16.663019  1.677760  106.593417
t489   7.362835  40.0   2.069038  20.185790   8.606098  0.0   4.753490   0.0  122.387695  40.0  16.660374  1.680844  106.591412
t490   7.363584  40.0   2.066955  20.191077   8.600901  0.0   4.748661   0.0  122.376580  40.0  16.657732  1.683926  106.589411
t491   7.364331  40.0   2.064886  20.196349   8.595720  0.0   4.743912   0.0  122.365431  40.0  16.655094  1.687005  106.587413
t492   7.365075  40.0   2.062833  20.201605   8.590555  0.0   4.739241   0.0  122.354247  40.0  16.652459  1.690082  106.585417
t493   7.365817  40.0   2.060794  20.206845   8.585405  0.0   4.734648   0.0  122.343030  40.0  16.649828  1.693156  106.583425
t494   7.366557  40.0   2.058771  20.212070   8.580271  0.0   4.730131   0.0  122.331780  40.0  16.647199  1.696227  106.581436
t495   7.367295  40.0   2.056762  20.217279   8.575151  0.0   4.725690   0.0  122.320498  40.0  16.644574  1.699296  106.579449
t496   7.368030  40.0   2.054768  20.222472   8.570047  0.0   4.721322   0.0  122.309184  40.0  16.641952  1.702363  106.577465
t497   7.368764  40.0   2.052788  20.227650   8.564957  0.0   4.717028   0.0  122.297839  40.0  16.639333  1.705427  106.575485
t498   7.369495  40.0   2.050823  20.232813   8.559883  0.0   4.712805   0.0  122.286464  40.0  16.636718  1.708488  106.573507
t499   7.370224  40.0   2.048872  20.237960   8.554822  0.0   4.708653   0.0  122.275059  40.0  16.634106  1.711547  106.571532
t500   7.370951  40.0   2.046935  20.243092   8.549776  0.0   4.704571   0.0  122.263625  40.0  16.631497  1.714604  106.569560
t501   7.371676  40.0   2.045012  20.248209   8.544744  0.0   4.700557   0.0  122.252162  40.0  16.628891  1.717658  106.567591
t502   7.372399  40.0   2.043104  20.253310   8.539726  0.0   4.696611   0.0  122.240672  40.0  16.626289  1.720709  106.565625
t503   7.373120  40.0   2.041209  20.258397   8.534722  0.0   4.692731   0.0  122.229154  40.0  16.623690  1.723758  106.563662
t504   7.373838  40.0   2.039328  20.263469   8.529732  0.0   4.688917   0.0  122.217610  40.0  16.621094  1.726804  106.561702
t505   7.374555  40.0   2.037461  20.268526   8.524755  0.0   4.685167   0.0  122.206039  40.0  16.618501  1.729848  106.559745
t506   7.375270  40.0   2.035607  20.273568   8.519791  0.0   4.681481   0.0  122.194443  40.0  16.615912  1.732890  106.557790
t507   7.375982  40.0   2.033767  20.278595   8.514841  0.0   4.677857   0.0  122.182821  40.0  16.613326  1.735929  106.555839
t508   7.376693  40.0   2.031940  20.283607   8.509904  0.0   4.674295   0.0  122.171176  40.0  16.610743  1.738965  106.553890
t509   7.377402  40.0   2.030127  20.288605   8.504980  0.0   4.670794   0.0  122.159506  40.0  16.608163  1.741999  106.551944
t510   7.378109  40.0   2.028327  20.293588   8.500069  0.0   4.667352   0.0  122.147813  40.0  16.605586  1.745030  106.550001
t511   7.378813  40.0   2.026539  20.298556   8.495170  0.0   4.663969   0.0  122.136097  40.0  16.603013  1.748059  106.548061
t512   7.379516  40.0   2.024765  20.303511   8.490284  0.0   4.660644   0.0  122.124358  40.0  16.600443  1.751085  106.546124
t513   7.380217  40.0   2.023004  20.308450   8.485410  0.0   4.657376   0.0  122.112597  40.0  16.597876  1.754109  106.544190
t514   7.380916  40.0   2.021256  20.313376   8.480548  0.0   4.654165   0.0  122.100815  40.0  16.595313  1.757130  106.542258
t515   7.381613  40.0   2.019520  20.318287   8.475699  0.0   4.651008   0.0  122.089013  40.0  16.592752  1.760149  106.540330
t516   7.382309  40.0   2.017797  20.323184   8.470862  0.0   4.647906   0.0  122.077189  40.0  16.590195  1.763165  106.538404
t517   7.383002  40.0   2.016086  20.328067   8.466036  0.0   4.644858   0.0  122.065346  40.0  16.587641  1.766179  106.536481
t518   7.383694  40.0   2.014388  20.332935   8.461223  0.0   4.641863   0.0  122.053483  40.0  16.585090  1.769190  106.534561
t519   7.384384  40.0   2.012702  20.337790   8.456421  0.0   4.638919   0.0  122.041601  40.0  16.582542  1.772199  106.532644
t520   7.385071  40.0   2.011028  20.342631   8.451630  0.0   4.636027   0.0  122.029700  40.0  16.579998  1.775205  106.530730
t521   7.385758  40.0   2.009367  20.347457   8.446851  0.0   4.633185   0.0  122.017782  40.0  16.577456  1.778209  106.528818
t522   7.386442  40.0   2.007717  20.352270   8.442083  0.0   4.630393   0.0  122.005845  40.0  16.574918  1.781210  106.526910
t523   7.387125  40.0   2.006080  20.357070   8.437326  0.0   4.627649   0.0  121.993891  40.0  16.572383  1.784209  106.525004
t524   7.387805  40.0   2.004454  20.361855   8.432581  0.0   4.624954   0.0  121.981921  40.0  16.569852  1.787205  106.523101
t525   7.388484  40.0   2.002841  20.366627   8.427846  0.0   4.622306   0.0  121.969934  40.0  16.567323  1.790199  106.521201
t526   7.389162  40.0   2.001239  20.371385   8.423122  0.0   4.619704   0.0  121.957931  40.0  16.564797  1.793190  106.519303
t527   7.389837  40.0   1.999648  20.376130   8.418409  0.0   4.617149   0.0  121.945912  40.0  16.562275  1.796179  106.517409
t528   7.390511  40.0   1.998069  20.380862   8.413706  0.0   4.614639   0.0  121.933878  40.0  16.559756  1.799165  106.515517
t529   7.391183  40.0   1.996502  20.385579   8.409014  0.0   4.612173   0.0  121.921829  40.0  16.557240  1.802149  106.513628
t530   7.391854  40.0   1.994946  20.390284   8.404332  0.0   4.609752   0.0  121.909766  40.0  16.554727  1.805130  106.511742
t531   7.392523  40.0   1.993401  20.394975   8.399660  0.0   4.607373   0.0  121.897688  40.0  16.552218  1.808109  106.509859
t532   7.393190  40.0   1.991867  20.399653   8.394999  0.0   4.605037   0.0  121.885597  40.0  16.549711  1.811085  106.507978
t533   7.393855  40.0   1.990345  20.404318   8.390348  0.0   4.602742   0.0  121.873493  40.0  16.547208  1.814059  106.506101
t534   7.394519  40.0   1.988834  20.408970   8.385706  0.0   4.600489   0.0  121.861375  40.0  16.544708  1.817030  106.504226
t535   7.395181  40.0   1.987333  20.413609   8.381075  0.0   4.598277   0.0  121.849245  40.0  16.542211  1.819999  106.502354
t536   7.395842  40.0   1.985843  20.418235   8.376453  0.0   4.596104   0.0  121.837103  40.0  16.539717  1.822965  106.500484
t537   7.396500  40.0   1.984365  20.422848   8.371841  0.0   4.593971   0.0  121.824949  40.0  16.537226  1.825929  106.498618
t538   7.397158  40.0   1.982896  20.427448   8.367239  0.0   4.591876   0.0  121.812783  40.0  16.534738  1.828891  106.496754
t539   7.397814  40.0   1.981439  20.432035   8.362646  0.0   4.589820   0.0  121.800606  40.0  16.532254  1.831850  106.494893
t540   7.398468  40.0   1.979992  20.436610   8.358063  0.0   4.587801   0.0  121.788418  40.0  16.529772  1.834806  106.493035
t541   7.399120  40.0   1.978555  20.441172   8.353489  0.0   4.585819   0.0  121.776220  40.0  16.527294  1.837760  106.491179
t542   7.399771  40.0   1.977129  20.445721   8.348924  0.0   4.583873   0.0  121.764011  40.0  16.524819  1.840712  106.489327
t543   7.400421  40.0   1.975713  20.450258   8.344368  0.0   4.581963   0.0  121.751792  40.0  16.522347  1.843661  106.487477
t544   7.401069  40.0   1.974308  20.454782   8.339821  0.0   4.580088   0.0  121.739564  40.0  16.519878  1.846607  106.485630
t545   7.401715  40.0   1.972913  20.459294   8.335284  0.0   4.578249   0.0  121.727326  40.0  16.517412  1.849551  106.483785
t546   7.402360  40.0   1.971527  20.463793   8.330755  0.0   4.576443   0.0  121.715080  40.0  16.514949  1.852493  106.481943
t547   7.403003  40.0   1.970152  20.468280   8.326235  0.0   4.574671   0.0  121.702824  40.0  16.512490  1.855432  106.480105
t548   7.403645  40.0   1.968786  20.472755   8.321724  0.0   4.572932   0.0  121.690561  40.0  16.510033  1.858369  106.478268
t549   7.404285  40.0   1.967431  20.477218   8.317221  0.0   4.571225   0.0  121.678289  40.0  16.507580  1.861303  106.476435
t550   7.404924  40.0   1.966085  20.481668   8.312727  0.0   4.569551   0.0  121.666009  40.0  16.505129  1.864235  106.474604
t551   7.405562  40.0   1.964749  20.486107   8.308241  0.0   4.567908   0.0  121.653721  40.0  16.502682  1.867164  106.472776
t552   7.406198  40.0   1.963423  20.490533   8.303764  0.0   4.566297   0.0  121.641427  40.0  16.500238  1.870091  106.470951
t553   7.406832  40.0   1.962106  20.494947   8.299295  0.0   4.564716   0.0  121.629125  40.0  16.497797  1.873015  106.469129
t554   7.407465  40.0   1.960799  20.499350   8.294835  0.0   4.563165   0.0  121.616817  40.0  16.495359  1.875937  106.467309
t555   7.408097  40.0   1.959501  20.503740   8.290382  0.0   4.561644   0.0  121.604502  40.0  16.492924  1.878856  106.465492
t556   7.408727  40.0   1.958212  20.508119   8.285938  0.0   4.560152   0.0  121.592180  40.0  16.490492  1.881773  106.463678
t557   7.409356  40.0   1.956933  20.512486   8.281502  0.0   4.558689   0.0  121.579853  40.0  16.488063  1.884688  106.461866
t558   7.409983  40.0   1.955663  20.516841   8.277074  0.0   4.557254   0.0  121.567520  40.0  16.485637  1.887600  106.460057
t559   7.410609  40.0   1.954402  20.521185   8.272654  0.0   4.555847   0.0  121.555182  40.0  16.483215  1.890510  106.458251
t560   7.411234  40.0   1.953150  20.525517   8.268241  0.0   4.554467   0.0  121.542838  40.0  16.480795  1.893417  106.456448
t561   7.411857  40.0   1.951908  20.529837   8.263837  0.0   4.553115   0.0  121.530489  40.0  16.478379  1.896322  106.454647
t562   7.412479  40.0   1.950674  20.534146   8.259440  0.0   4.551789   0.0  121.518136  40.0  16.475965  1.899224  106.452849
t563   7.413100  40.0   1.949449  20.538443   8.255050  0.0   4.550489   0.0  121.505777  40.0  16.473555  1.902124  106.451053
t564   7.413719  40.0   1.948233  20.542729   8.250669  0.0   4.549215   0.0  121.493415  40.0  16.471147  1.905021  106.449261
t565   7.414336  40.0   1.947026  20.547004   8.246294  0.0   4.547967   0.0  121.481048  40.0  16.468743  1.907916  106.447471
t566   7.414953  40.0   1.945827  20.551268   8.241928  0.0   4.546743   0.0  121.468678  40.0  16.466341  1.910809  106.445684
t567   7.415568  40.0   1.944637  20.555520   8.237568  0.0   4.545544   0.0  121.456304  40.0  16.463943  1.913699  106.443899
t568   7.416182  40.0   1.943455  20.559761   8.233217  0.0   4.544369   0.0  121.443926  40.0  16.461548  1.916587  106.442117
t569   7.416794  40.0   1.942282  20.563991   8.228872  0.0   4.543219   0.0  121.431545  40.0  16.459155  1.919472  106.440338
t570   7.417405  40.0   1.941118  20.568210   8.224534  0.0   4.542091   0.0  121.419161  40.0  16.456766  1.922355  106.438561
t571   7.418015  40.0   1.939961  20.572418   8.220204  0.0   4.540987   0.0  121.406774  40.0  16.454380  1.925235  106.436788
t572   7.418624  40.0   1.938814  20.576615   8.215881  0.0   4.539905   0.0  121.394385  40.0  16.451997  1.928113  106.435016
t573   7.419231  40.0   1.937674  20.580801   8.211565  0.0   4.538846   0.0  121.381993  40.0  16.449616  1.930988  106.433248
t574   7.419837  40.0   1.936542  20.584976   8.207256  0.0   4.537809   0.0  121.369599  40.0  16.447239  1.933861  106.431482
t575   7.420442  40.0   1.935419  20.589140   8.202953  0.0   4.536793   0.0  121.357203  40.0  16.444865  1.936732  106.429719
t576   7.421045  40.0   1.934304  20.593294   8.198658  0.0   4.535799   0.0  121.344805  40.0  16.442494  1.939600  106.427958
t577   7.421648  40.0   1.933196  20.597437   8.194370  0.0   4.534826   0.0  121.332405  40.0  16.440126  1.942466  106.426201
t578   7.422249  40.0   1.932097  20.601569   8.190088  0.0   4.533873   0.0  121.320003  40.0  16.437761  1.945330  106.424445
t579   7.422848  40.0   1.931006  20.605691   8.185813  0.0   4.532941   0.0  121.307601  40.0  16.435398  1.948190  106.422693
t580   7.423447  40.0   1.929922  20.609802   8.181545  0.0   4.532029   0.0  121.295197  40.0  16.433039  1.951049  106.420943
t581   7.424044  40.0   1.928846  20.613902   8.177283  0.0   4.531137   0.0  121.282792  40.0  16.430683  1.953905  106.419196
t582   7.424640  40.0   1.927778  20.617992   8.173028  0.0   4.530264   0.0  121.270386  40.0  16.428330  1.956759  106.417451
t583   7.425235  40.0   1.926717  20.622072   8.168780  0.0   4.529411   0.0  121.257980  40.0  16.425979  1.959610  106.415709
t584   7.425829  40.0   1.925664  20.626141   8.164538  0.0   4.528576   0.0  121.245573  40.0  16.423632  1.962459  106.413970
t585   7.426421  40.0   1.924619  20.630200   8.160302  0.0   4.527759   0.0  121.233166  40.0  16.421288  1.965306  106.412233
t586   7.427013  40.0   1.923581  20.634249   8.156073  0.0   4.526961   0.0  121.220759  40.0  16.418946  1.968150  106.410499
t587   7.427603  40.0   1.922550  20.638288   8.151850  0.0   4.526181   0.0  121.208351  40.0  16.416608  1.970991  106.408768
t588   7.428192  40.0   1.921527  20.642316   8.147634  0.0   4.525419   0.0  121.195944  40.0  16.414273  1.973831  106.407039
t589   7.428779  40.0   1.920511  20.646334   8.143423  0.0   4.524674   0.0  121.183537  40.0  16.411940  1.976667  106.405313
t590   7.429366  40.0   1.919503  20.650342   8.139219  0.0   4.523946   0.0  121.171131  40.0  16.409611  1.979502  106.403589
t591   7.429951  40.0   1.918501  20.654340   8.135022  0.0   4.523235   0.0  121.158725  40.0  16.407284  1.982334  106.401868
t592   7.430536  40.0   1.917507  20.658329   8.130830  0.0   4.522540   0.0  121.146319  40.0  16.404961  1.985164  106.400150
t593   7.431119  40.0   1.916520  20.662307   8.126644  0.0   4.521862   0.0  121.133915  40.0  16.402640  1.987991  106.398435
t594   7.431701  40.0   1.915540  20.666275   8.122465  0.0   4.521200   0.0  121.121512  40.0  16.400322  1.990816  106.396721
t595   7.432282  40.0   1.914567  20.670233   8.118291  0.0   4.520554   0.0  121.109109  40.0  16.398007  1.993638  106.395011
t596   7.432861  40.0   1.913601  20.674182   8.114123  0.0   4.519923   0.0  121.096708  40.0  16.395696  1.996458  106.393303
t597   7.433440  40.0   1.912641  20.678121   8.109962  0.0   4.519308   0.0  121.084309  40.0  16.393387  1.999276  106.391598
t598   7.434017  40.0   1.911689  20.682050   8.105806  0.0   4.518708   0.0  121.071911  40.0  16.391081  2.002091  106.389895
t599   7.434594  40.0   1.910743  20.685970   8.101656  0.0   4.518122   0.0  121.059514  40.0  16.388778  2.004904  106.388195
t600   7.435169  40.0   1.909804  20.689880   8.097512  0.0   4.517552   0.0  121.047120  40.0  16.386478  2.007715  106.386498
t601   7.435743  40.0   1.908872  20.693780   8.093374  0.0   4.516995   0.0  121.034727  40.0  16.384180  2.010523  106.384803
