       H_grow  Han_grow  A_grow   decay_H  decay_A   Ammonia  hydro_org   hydro_N
t         NaN       NaN     NaN       NaN      NaN       NaN        NaN       NaN
t339      0.0  0.001204     0.0  0.000711      0.0  0.000302   0.000695  0.000111
t340      0.0  0.001199     0.0  0.000711      0.0  0.000301   0.000695  0.000111
t341      0.0  0.001194     0.0  0.000711      0.0  0.000300   0.000695  0.000111
t342      0.0  0.001189     0.0  0.000712      0.0  0.000300   0.000695  0.000111
t343      0.0  0.001184     0.0  0.000712      0.0  0.000299   0.000695  0.000111
t344      0.0  0.001179     0.0  0.000712      0.0  0.000298   0.000695  0.000111
t345      0.0  0.001174     0.0  0.000712      0.0  0.000298   0.000695  0.000111
t346      0.0  0.001169     0.0  0.000712      0.0  0.000297   0.000695  0.000111
t347      0.0  0.001164     0.0  0.000712      0.0  0.000296   0.000695  0.000111
t348      0.0  0.001159     0.0  0.000712      0.0  0.000296   0.000695  0.000111
t349      0.0  0.001154     0.0  0.000712      0.0  0.000295   0.000695  0.000111
t350      0.0  0.001150     0.0  0.000712      0.0  0.000294   0.000695  0.000111
t351      0.0  0.001145     0.0  0.000712      0.0  0.000294   0.000695  0.000111
t352      0.0  0.001140     0.0  0.000712      0.0  0.000293   0.000695  0.000111
t353      0.0  0.001136     0.0  0.000712      0.0  0.000293   0.000695  0.000111
t354      0.0  0.001131     0.0  0.000712      0.0  0.000292   0.000695  0.000111
t355      0.0  0.001127     0.0  0.000712      0.0  0.000291   0.000695  0.000111
t356      0.0  0.001122     0.0  0.000712      0.0  0.000291   0.000695  0.000111
t357      0.0  0.001118     0.0  0.000712      0.0  0.000290   0.000695  0.000111
t358      0.0  0.001114     0.0  0.000712      0.0  0.000289   0.000695  0.000111
t359      0.0  0.001109     0.0  0.000712      0.0  0.000289   0.000695  0.000111
t360      0.0  0.001105     0.0  0.000712      0.0  0.000288   0.000695  0.000111
t361      0.0  0.001101     0.0  0.000712      0.0  0.000288   0.000695  0.000111
t362      0.0  0.001097     0.0  0.000712      0.0  0.000287   0.000695  0.000111
t363      0.0  0.001093     0.0  0.000712      0.0  0.000286   0.000695  0.000111
t364      0.0  0.001089     0.0  0.000712      0.0  0.000286   0.000695  0.000111
t365      0.0  0.001085     0.0  0.000712      0.0  0.000285   0.000695  0.000111
t366      0.0  0.001081     0.0  0.000712      0.0  0.000285   0.000695  0.000111
t367      0.0  0.001077     0.0  0.000712      0.0  0.000284   0.000695  0.000111
t368      0.0  0.001073     0.0  0.000712      0.0  0.000283   0.000695  0.000111
t369      0.0  0.001069     0.0  0.000713      0.0  0.000283   0.000695  0.000111
t370      0.0  0.001065     0.0  0.000713      0.0  0.000282   0.000694  0.000111
t371      0.0  0.001061     0.0  0.000713      0.0  0.000282   0.000694  0.000110
t372      0.0  0.001057     0.0  0.000713      0.0  0.000281   0.000694  0.000110
t373      0.0  0.001054     0.0  0.000713      0.0  0.000281   0.000694  0.000110
t374      0.0  0.001050     0.0  0.000713      0.0  0.000280   0.000694  0.000110
t375      0.0  0.001046     0.0  0.000713      0.0  0.000280   0.000694  0.000110
t376      0.0  0.001043     0.0  0.000713      0.0  0.000279   0.000694  0.000110
t377      0.0  0.001039     0.0  0.000713      0.0  0.000278   0.000694  0.000110
t378      0.0  0.001036     0.0  0.000713      0.0  0.000278   0.000694  0.000110
t379      0.0  0.001032     0.0  0.000713      0.0  0.000277   0.000694  0.000110
t380      0.0  0.001029     0.0  0.000713      0.0  0.000277   0.000694  0.000110
t381      0.0  0.001025     0.0  0.000713      0.0  0.000276   0.000694  0.000110
t382      0.0  0.001022     0.0  0.000713      0.0  0.000276   0.000694  0.000110
t383      0.0  0.001019     0.0  0.000713      0.0  0.000275   0.000694  0.000110
t384      0.0  0.001016     0.0  0.000713      0.0  0.000275   0.000694  0.000110
t385      0.0  0.001012     0.0  0.000713      0.0  0.000274   0.000694  0.000110
t386      0.0  0.001009     0.0  0.000713      0.0  0.000274   0.000694  0.000110
t387      0.0  0.001006     0.0  0.000713      0.0  0.000273   0.000694  0.000110
t388      0.0  0.001003     0.0  0.000713      0.0  0.000273   0.000694  0.000110
t389      0.0  0.001000     0.0  0.000713      0.0  0.000272   0.000694  0.000110
t390      0.0  0.000997     0.0  0.000713      0.0  0.000272   0.000694  0.000110
t391      0.0  0.000994     0.0  0.000713      0.0  0.000271   0.000694  0.000110
t392      0.0  0.000991     0.0  0.000713      0.0  0.000271   0.000694  0.000110
t393      0.0  0.000988     0.0  0.000713      0.0  0.000270   0.000694  0.000110
t394      0.0  0.000985     0.0  0.000713      0.0  0.000270   0.000694  0.000110
t395      0.0  0.000982     0.0  0.000712      0.0  0.000269   0.000694  0.000110
t396      0.0  0.000979     0.0  0.000712      0.0  0.000269   0.000694  0.000110
t397      0.0  0.000976     0.0  0.000712      0.0  0.000268   0.000694  0.000110
t398      0.0  0.000974     0.0  0.000712      0.0  0.000268   0.000693  0.000110
t399      0.0  0.000971     0.0  0.000712      0.0  0.000267   0.000693  0.000110
t400      0.0  0.000968     0.0  0.000712      0.0  0.000267   0.000693  0.000110
t401      0.0  0.000966     0.0  0.000712      0.0  0.000266   0.000693  0.000110
t402      0.0  0.000963     0.0  0.000712      0.0  0.000266   0.000693  0.000110
t403      0.0  0.000960     0.0  0.000712      0.0  0.000265   0.000693  0.000110
t404      0.0  0.000958     0.0  0.000712      0.0  0.000265   0.000693  0.000110
t405      0.0  0.000955     0.0  0.000712      0.0  0.000265   0.000693  0.000110
t406      0.0  0.000953     0.0  0.000712      0.0  0.000264   0.000693  0.000110
t407      0.0  0.000950     0.0  0.000712      0.0  0.000264   0.000693  0.000110
t408      0.0  0.000948     0.0  0.000712      0.0  0.000263   0.000693  0.000110
t409      0.0  0.000946     0.0  0.000712      0.0  0.000263   0.000693  0.000110
t410      0.0  0.000943     0.0  0.000712      0.0  0.000262   0.000693  0.000110
t411      0.0  0.000941     0.0  0.000712      0.0  0.000262   0.000693  0.000110
t412      0.0  0.000939     0.0  0.000712      0.0  0.000261   0.000693  0.000110
t413      0.0  0.000936     0.0  0.000712      0.0  0.000261   0.000693  0.000109
t414      0.0  0.000934     0.0  0.000712      0.0  0.000261   0.000693  0.000109
t415      0.0  0.000932     0.0  0.000712      0.0  0.000260   0.000693  0.000109
t416      0.0  0.000930     0.0  0.000712      0.0  0.000260   0.000693  0.000109
t417      0.0  0.000927     0.0  0.000712      0.0  0.000259   0.000692  0.000109
t418      0.0  0.000925     0.0  0.000712      0.0  0.000259   0.000692  0.000109
t419      0.0  0.000923     0.0  0.000712      0.0  0.000258   0.000692  0.000109
t420      0.0  0.000921     0.0  0.000712      0.0  0.000258   0.000692  0.000109
t421      0.0  0.000919     0.0  0.000712      0.0  0.000258   0.000692  0.000109
t422      0.0  0.000917     0.0  0.000712      0.0  0.000257   0.000692  0.000109
t423      0.0  0.000915     0.0  0.000712      0.0  0.000257   0.000692  0.000109
t424      0.0  0.000913     0.0  0.000712      0.0  0.000256   0.000692  0.000109
t425      0.0  0.000911     0.0  0.000712      0.0  0.000256   0.000692  0.000109
t426      0.0  0.000909     0.0  0.000712      0.0  0.000256   0.000692  0.000109
t427      0.0  0.000907     0.0  0.000712      0.0  0.000255   0.000692  0.000109
t428      0.0  0.000906     0.0  0.000712      0.0  0.000255   0.000692  0.000109
t429      0.0  0.000904     0.0  0.000711      0.0  0.000254   0.000692  0.000109
t430      0.0  0.000902     0.0  0.000711      0.0  0.000254   0.000692  0.000109
t431      0.0  0.000900     0.0  0.000711      0.0  0.000254   0.000692  0.000109
t432      0.0  0.000898     0.0  0.000711      0.0  0.000253   0.000691  0.000109
t433      0.0  0.000897     0.0  0.000711      0.0  0.000253   0.000691  0.000109
t434      0.0  0.000895     0.0  0.000711      0.0  0.000253   0.000691  0.000109
t435      0.0  0.000893     0.0  0.000711      0.0  0.000252   0.000691  0.000109
t436      0.0  0.000891     0.0  0.000711      0.0  0.000252   0.000691  0.000109
t437      0.0  0.000890     0.0  0.000711      0.0  0.000251   0.000691  0.000109
t438      0.0  0.000888     0.0  0.000711      0.0  0.000251   0.000691  0.000109
t439      0.0  0.000887     0.0  0.000711      0.0  0.000251   0.000691  0.000109
t440      0.0  0.000885     0.0  0.000711      0.0  0.000250   0.000691  0.000109
t441      0.0  0.000883     0.0  0.000711      0.0  0.000250   0.000691  0.000109
t442      0.0  0.000882     0.0  0.000711      0.0  0.000250   0.000691  0.000109
t443      0.0  0.000880     0.0  0.000711      0.0  0.000249   0.000691  0.000109
t444      0.0  0.000879     0.0  0.000711      0.0  0.000249   0.000691  0.000109
t445      0.0  0.000877     0.0  0.000711      0.0  0.000249   0.000691  0.000109
t446      0.0  0.000876     0.0  0.000711      0.0  0.000248   0.000690  0.000109
t447      0.0  0.000874     0.0  0.000711      0.0  0.000248   0.000690  0.000109
t448      0.0  0.000873     0.0  0.000711      0.0  0.000248   0.000690  0.000109
t449      0.0  0.000872     0.0  0.000711      0.0  0.000247   0.000690  0.000109
t450      0.0  0.000870     0.0  0.000711      0.0  0.000247   0.000690  0.000109
t451      0.0  0.000869     0.0  0.000710      0.0  0.000247   0.000690  0.000108
t452      0.0  0.000868     0.0  0.000710      0.0  0.000246   0.000690  0.000108
t453      0.0  0.000866     0.0  0.000710      0.0  0.000246   0.000690  0.000108
t454      0.0  0.000865     0.0  0.000710      0.0  0.000246   0.000690  0.000108
t455      0.0  0.000864     0.0  0.000710      0.0  0.000245   0.000690  0.000108
t456      0.0  0.000862     0.0  0.000710      0.0  0.000245   0.000690  0.000108
t457      0.0  0.000861     0.0  0.000710      0.0  0.000245   0.000690  0.000108
t458      0.0  0.000860     0.0  0.000710      0.0  0.000244   0.000690  0.000108
t459      0.0  0.000859     0.0  0.000710      0.0  0.000244   0.000690  0.000108
t460      0.0  0.000857     0.0  0.000710      0.0  0.000244   0.000689  0.000108
t461      0.0  0.000856     0.0  0.000710      0.0  0.000243   0.000689  0.000108
t462      0.0  0.000855     0.0  0.000710      0.0  0.000243   0.000689  0.000108
t463      0.0  0.000854     0.0  0.000710      0.0  0.000243   0.000689  0.000108
t464      0.0  0.000853     0.0  0.000710      0.0  0.000242   0.000689  0.000108
t465      0.0  0.000852     0.0  0.000710      0.0  0.000242   0.000689  0.000108
t466      0.0  0.000851     0.0  0.000710      0.0  0.000242   0.000689  0.000108
t467      0.0  0.000850     0.0  0.000710      0.0  0.000241   0.000689  0.000108
t468      0.0  0.000848     0.0  0.000710      0.0  0.000241   0.000689  0.000108
t469      0.0  0.000847     0.0  0.000709      0.0  0.000241   0.000689  0.000108
t470      0.0  0.000846     0.0  0.000709      0.0  0.000241   0.000689  0.000108
t471      0.0  0.000845     0.0  0.000709      0.0  0.000240   0.000689  0.000108
t472      0.0  0.000844     0.0  0.000709      0.0  0.000240   0.000688  0.000108
t473      0.0  0.000843     0.0  0.000709      0.0  0.000240   0.000688  0.000108
t474      0.0  0.000842     0.0  0.000709      0.0  0.000239   0.000688  0.000108
t475      0.0  0.000841     0.0  0.000709      0.0  0.000239   0.000688  0.000108
t476      0.0  0.000840     0.0  0.000709      0.0  0.000239   0.000688  0.000108
t477      0.0  0.000839     0.0  0.000709      0.0  0.000239   0.000688  0.000108
t478      0.0  0.000839     0.0  0.000709      0.0  0.000238   0.000688  0.000108
t479      0.0  0.000838     0.0  0.000709      0.0  0.000238   0.000688  0.000108
t480      0.0  0.000837     0.0  0.000709      0.0  0.000238   0.000688  0.000108
t481      0.0  0.000836     0.0  0.000709      0.0  0.000237   0.000688  0.000108
t482      0.0  0.000835     0.0  0.000709      0.0  0.000237   0.000688  0.000108
t483      0.0  0.000834     0.0  0.000709      0.0  0.000237   0.000688  0.000108
t484      0.0  0.000833     0.0  0.000709      0.0  0.000237   0.000687  0.000108
t485      0.0  0.000832     0.0  0.000708      0.0  0.000236   0.000687  0.000108
t486      0.0  0.000832     0.0  0.000708      0.0  0.000236   0.000687  0.000107
t487      0.0  0.000831     0.0  0.000708      0.0  0.000236   0.000687  0.000107
t488      0.0  0.000830     0.0  0.000708      0.0  0.000236   0.000687  0.000107
t489      0.0  0.000829     0.0  0.000708      0.0  0.000235   0.000687  0.000107
t490      0.0  0.000828     0.0  0.000708      0.0  0.000235   0.000687  0.000107
t491      0.0  0.000828     0.0  0.000708      0.0  0.000235   0.000687  0.000107
t492      0.0  0.000827     0.0  0.000708      0.0  0.000235   0.000687  0.000107
t493      0.0  0.000826     0.0  0.000708      0.0  0.000234   0.000687  0.000107
t494      0.0  0.000825     0.0  0.000708      0.0  0.000234   0.000687  0.000107
t495      0.0  0.000825     0.0  0.000708      0.0  0.000234   0.000687  0.000107
t496      0.0  0.000824     0.0  0.000708      0.0  0.000234   0.000686  0.000107
t497      0.0  0.000823     0.0  0.000708      0.0  0.000233   0.000686  0.000107
t498      0.0  0.000822     0.0  0.000708      0.0  0.000233   0.000686  0.000107
t499      0.0  0.000822     0.0  0.000708      0.0  0.000233   0.000686  0.000107
t500      0.0  0.000821     0.0  0.000708      0.0  0.000233   0.000686  0.000107
t501      0.0  0.000820     0.0  0.000707      0.0  0.000232   0.000686  0.000107
t502      0.0  0.000820     0.0  0.000707      0.0  0.000232   0.000686  0.000107
t503      0.0  0.000819     0.0  0.000707      0.0  0.000232   0.000686  0.000107
t504      0.0  0.000818     0.0  0.000707      0.0  0.000232   0.000686  0.000107
t505      0.0  0.000818     0.0  0.000707      0.0  0.000231   0.000686  0.000107
t506      0.0  0.000817     0.0  0.000707      0.0  0.000231   0.000686  0.000107
t507      0.0  0.000817     0.0  0.000707      0.0  0.000231   0.000686  0.000107
t508      0.0  0.000816     0.0  0.000707      0.0  0.000231   0.000685  0.000107
t509      0.0  0.000815     0.0  0.000707      0.0  0.000230   0.000685  0.000107
t510      0.0  0.000815     0.0  0.000707      0.0  0.000230   0.000685  0.000107
t511      0.0  0.000814     0.0  0.000707      0.0  0.000230   0.000685  0.000107
t512      0.0  0.000814     0.0  0.000707      0.0  0.000230   0.000685  0.000107
t513      0.0  0.000813     0.0  0.000707      0.0  0.000230   0.000685  0.000107
t514      0.0  0.000812     0.0  0.000707      0.0  0.000229   0.000685  0.000107
t515      0.0  0.000812     0.0  0.000706      0.0  0.000229   0.000685  0.000107
t516      0.0  0.000811     0.0  0.000706      0.0  0.000229   0.000685  0.000107
t517      0.0  0.000811     0.0  0.000706      0.0  0.000229   0.000685  0.000107
t518      0.0  0.000810     0.0  0.000706      0.0  0.000228   0.000685  0.000107
t519      0.0  0.000810     0.0  0.000706      0.0  0.000228   0.000685  0.000107
t520      0.0  0.000809     0.0  0.000706      0.0  0.000228   0.000684  0.000107
t521      0.0  0.000809     0.0  0.000706      0.0  0.000228   0.000684  0.000107
t522      0.0  0.000808     0.0  0.000706      0.0  0.000228   0.000684  0.000106
t523      0.0  0.000808     0.0  0.000706      0.0  0.000227   0.000684  0.000106
t524      0.0  0.000807     0.0  0.000706      0.0  0.000227   0.000684  0.000106
t525      0.0  0.000807     0.0  0.000706      0.0  0.000227   0.000684  0.000106
t526      0.0  0.000806     0.0  0.000706      0.0  0.000227   0.000684  0.000106
t527      0.0  0.000806     0.0  0.000706      0.0  0.000227   0.000684  0.000106
t528      0.0  0.000805     0.0  0.000706      0.0  0.000226   0.000684  0.000106
t529      0.0  0.000805     0.0  0.000706      0.0  0.000226   0.000684  0.000106
t530      0.0  0.000804     0.0  0.000705      0.0  0.000226   0.000684  0.000106
t531      0.0  0.000804     0.0  0.000705      0.0  0.000226   0.000683  0.000106
t532      0.0  0.000804     0.0  0.000705      0.0  0.000226   0.000683  0.000106
t533      0.0  0.000803     0.0  0.000705      0.0  0.000225   0.000683  0.000106
t534      0.0  0.000803     0.0  0.000705      0.0  0.000225   0.000683  0.000106
t535      0.0  0.000802     0.0  0.000705      0.0  0.000225   0.000683  0.000106
t536      0.0  0.000802     0.0  0.000705      0.0  0.000225   0.000683  0.000106
t537      0.0  0.000801     0.0  0.000705      0.0  0.000225   0.000683  0.000106
t538      0.0  0.000801     0.0  0.000705      0.0  0.000224   0.000683  0.000106
t539      0.0  0.000801     0.0  0.000705      0.0  0.000224   0.000683  0.000106
t540      0.0  0.000800     0.0  0.000705      0.0  0.000224   0.000683  0.000106
t541      0.0  0.000800     0.0  0.000705      0.0  0.000224   0.000683  0.000106
t542      0.0  0.000799     0.0  0.000705      0.0  0.000224   0.000682  0.000106
t543      0.0  0.000799     0.0  0.000705      0.0  0.000224   0.000682  0.000106
t544      0.0  0.000799     0.0  0.000704      0.0  0.000223   0.000682  0.000106
t545      0.0  0.000798     0.0  0.000704      0.0  0.000223   0.000682  0.000106
t546      0.0  0.000798     0.0  0.000704      0.0  0.000223   0.000682  0.000106
t547      0.0  0.000798     0.0  0.000704      0.0  0.000223   0.000682  0.000106
t548      0.0  0.000797     0.0  0.000704      0.0  0.000223   0.000682  0.000106
t549      0.0  0.000797     0.0  0.000704      0.0  0.000222   0.000682  0.000106
t550      0.0  0.000797     0.0  0.000704      0.0  0.000222   0.000682  0.000106
t551      0.0  0.000796     0.0  0.000704      0.0  0.000222   0.000682  0.000106
t552      0.0  0.000796     0.0  0.000704      0.0  0.000222   0.000682  0.000106
t553      0.0  0.000796     0.0  0.000704      0.0  0.000222   0.000682  0.000106
t554      0.0  0.000795     0.0  0.000704      0.0  0.000222   0.000681  0.000106
t555      0.0  0.000795     0.0  0.000704      0.0  0.000221   0.000681  0.000106
t556      0.0  0.000795     0.0  0.000704      0.0  0.000221   0.000681  0.000106
t557      0.0  0.000794     0.0  0.000704      0.0  0.000221   0.000681  0.000106
t558      0.0  0.000794     0.0  0.000703      0.0  0.000221   0.000681  0.000105
t559      0.0  0.000794     0.0  0.000703      0.0  0.000221   0.000681  0.000105
t560      0.0  0.000793     0.0  0.000703      0.0  0.000221   0.000681  0.000105
t561      0.0  0.000793     0.0  0.000703      0.0  0.000220   0.000681  0.000105
t562      0.0  0.000793     0.0  0.000703      0.0  0.000220   0.000681  0.000105
t563      0.0  0.000793     0.0  0.000703      0.0  0.000220   0.000681  0.000105
t564      0.0  0.000792     0.0  0.000703      0.0  0.000220   0.000681  0.000105
t565      0.0  0.000792     0.0  0.000703      0.0  0.000220   0.000680  0.000105
t566      0.0  0.000792     0.0  0.000703      0.0  0.000220   0.000680  0.000105
t567      0.0  0.000791     0.0  0.000703      0.0  0.000219   0.000680  0.000105
t568      0.0  0.000791     0.0  0.000703      0.0  0.000219   0.000680  0.000105
t569      0.0  0.000791     0.0  0.000703      0.0  0.000219   0.000680  0.000105
t570      0.0  0.000791     0.0  0.000703      0.0  0.000219   0.000680  0.000105
t571      0.0  0.000790     0.0  0.000703      0.0  0.000219   0.000680  0.000105
t572      0.0  0.000790     0.0  0.000702      0.0  0.000219   0.000680  0.000105
t573      0.0  0.000790     0.0  0.000702      0.0  0.000219   0.000680  0.000105
t574      0.0  0.000790     0.0  0.000702      0.0  0.000218   0.000680  0.000105
t575      0.0  0.000789     0.0  0.000702      0.0  0.000218   0.000680  0.000105
t576      0.0  0.000789     0.0  0.000702      0.0  0.000218   0.000679  0.000105
t577      0.0  0.000789     0.0  0.000702      0.0  0.000218   0.000679  0.000105
t578      0.0  0.000789     0.0  0.000702      0.0  0.000218   0.000679  0.000105
t579      0.0  0.000788     0.0  0.000702      0.0  0.000218   0.000679  0.000105
t580      0.0  0.000788     0.0  0.000702      0.0  0.000217   0.000679  0.000105
t581      0.0  0.000788     0.0  0.000702      0.0  0.000217   0.000679  0.000105
t582      0.0  0.000788     0.0  0.000702      0.0  0.000217   0.000679  0.000105
t583      0.0  0.000787     0.0  0.000702      0.0  0.000217   0.000679  0.000105
t584      0.0  0.000787     0.0  0.000702      0.0  0.000217   0.000679  0.000105
t585      0.0  0.000787     0.0  0.000702      0.0  0.000217   0.000679  0.000105
t586      0.0  0.000787     0.0  0.000701      0.0  0.000217   0.000679  0.000105
t587      0.0  0.000787     0.0  0.000701      0.0  0.000217   0.000679  0.000105
t588      0.0  0.000786     0.0  0.000701      0.0  0.000216   0.000678  0.000105
t589      0.0  0.000786     0.0  0.000701      0.0  0.000216   0.000678  0.000105
t590      0.0  0.000786     0.0  0.000701      0.0  0.000216   0.000678  0.000105
t591      0.0  0.000786     0.0  0.000701      0.0  0.000216   0.000678  0.000105
t592      0.0  0.000785     0.0  0.000701      0.0  0.000216   0.000678  0.000105
t593      0.0  0.000785     0.0  0.000701      0.0  0.000216   0.000678  0.000105
t594      0.0  0.000785     0.0  0.000701      0.0  0.000216   0.000678  0.000105
t595      0.0  0.000785     0.0  0.000701      0.0  0.000215   0.000678  0.000104
t596      0.0  0.000785     0.0  0.000701      0.0  0.000215   0.000678  0.000104
t597      0.0  0.000785     0.0  0.000701      0.0  0.000215   0.000678  0.000104
t598      0.0  0.000784     0.0  0.000701      0.0  0.000215   0.000678  0.000104
t599      0.0  0.000784     0.0  0.000701      0.0  0.000215   0.000677  0.000104
t600      0.0  0.000784     0.0  0.000700      0.0  0.000215   0.000677  0.000104
t601      0.0  0.000784     0.0  0.000700      0.0  0.000215   0.000677  0.000104
t602      0.0  0.000784     0.0  0.000700      0.0  0.000215   0.000677  0.000104
t603      0.0  0.000783     0.0  0.000700      0.0  0.000214   0.000677  0.000104
t604      0.0  0.000783     0.0  0.000700      0.0  0.000214   0.000677  0.000104
t605      0.0  0.000783     0.0  0.000700      0.0  0.000214   0.000677  0.000104
t606      0.0  0.000783     0.0  0.000700      0.0  0.000214   0.000677  0.000104
t607      0.0  0.000783     0.0  0.000700      0.0  0.000214   0.000677  0.000104
t608      0.0  0.000783     0.0  0.000700      0.0  0.000214   0.000677  0.000104
t609      0.0  0.000782     0.0  0.000700      0.0  0.000214   0.000677  0.000104
t610      0.0  0.000782     0.0  0.000700      0.0  0.000214   0.000676  0.000104
t611      0.0  0.000782     0.0  0.000700      0.0  0.000213   0.000676  0.000104
t612      0.0  0.000782     0.0  0.000700      0.0  0.000213   0.000676  0.000104
t613      0.0  0.000782     0.0  0.000700      0.0  0.000213   0.000676  0.000104
t614      0.0  0.000782     0.0  0.000699      0.0  0.000213   0.000676  0.000104
t615      0.0  0.000781     0.0  0.000699      0.0  0.000213   0.000676  0.000104
t616      0.0  0.000781     0.0  0.000699      0.0  0.000213   0.000676  0.000104
t617      0.0  0.000781     0.0  0.000699      0.0  0.000213   0.000676  0.000104
t618      0.0  0.000781     0.0  0.000699      0.0  0.000213   0.000676  0.000104
t619      0.0  0.000781     0.0  0.000699      0.0  0.000212   0.000676  0.000104
t620      0.0  0.000781     0.0  0.000699      0.0  0.000212   0.000676  0.000104
t621      0.0  0.000780     0.0  0.000699      0.0  0.000212   0.000676  0.000104
t622      0.0  0.000780     0.0  0.000699      0.0  0.000212   0.000675  0.000104
t623      0.0  0.000780     0.0  0.000699      0.0  0.000212   0.000675  0.000104
t624      0.0  0.000780     0.0  0.000699      0.0  0.000212   0.000675  0.000104
t625      0.0  0.000780     0.0  0.000699      0.0  0.000212   0.000675  0.000104
t626      0.0  0.000780     0.0  0.000699      0.0  0.000212   0.000675  0.000104
t627      0.0  0.000780     0.0  0.000699      0.0  0.000212   0.000675  0.000104
t628      0.0  0.000779     0.0  0.000698      0.0  0.000212   0.000675  0.000104
t629      0.0  0.000779     0.0  0.000698      0.0  0.000211   0.000675  0.000104
t630      0.0  0.000779     0.0  0.000698      0.0  0.000211   0.000675  0.000104
t631      0.0  0.000779     0.0  0.000698      0.0  0.000211   0.000675  0.000104
t632      0.0  0.000779     0.0  0.000698      0.0  0.000211   0.000675  0.000104
t633      0.0  0.000779     0.0  0.000698      0.0  0.000211   0.000674  0.000103
t634      0.0  0.000779     0.0  0.000698      0.0  0.000211   0.000674  0.000103
t635      0.0  0.000779     0.0  0.000698      0.0  0.000211   0.000674  0.000103
t636      0.0  0.000778     0.0  0.000698      0.0  0.000211   0.000674  0.000103
t637      0.0  0.000778     0.0  0.000698      0.0  0.000211   0.000674  0.000103
t638      0.0  0.000778     0.0  0.000698      0.0  0.000210   0.000674  0.000103
t639      0.0  0.000778     0.0  0.000698      0.0  0.000210   0.000674  0.000103
t640      0.0  0.000778     0.0  0.000698      0.0  0.000210   0.000674  0.000103
t641      0.0  0.000778     0.0  0.000698      0.0  0.000210   0.000674  0.000103
t642      0.0  0.000778     0.0  0.000697      0.0  0.000210   0.000674  0.000103
t643      0.0  0.000778     0.0  0.000697      0.0  0.000210   0.000674  0.000103
t644      0.0  0.000777     0.0  0.000697      0.0  0.000210   0.000674  0.000103
t645      0.0  0.000777     0.0  0.000697      0.0  0.000210   0.000673  0.000103
t646      0.0  0.000777     0.0  0.000697      0.0  0.000210   0.000673  0.000103
t647      0.0  0.000777     0.0  0.000697      0.0  0.000210   0.000673  0.000103
t648      0.0  0.000777     0.0  0.000697      0.0  0.000209   0.000673  0.000103
t649      0.0  0.000777     0.0  0.000697      0.0  0.000209   0.000673  0.000103
t650      0.0  0.000777     0.0  0.000697      0.0  0.000209   0.000673  0.000103
t651      0.0  0.000777     0.0  0.000697      0.0  0.000209   0.000673  0.000103
t652      0.0  0.000777     0.0  0.000697      0.0  0.000209   0.000673  0.000103
t653      0.0  0.000776     0.0  0.000697      0.0  0.000209   0.000673  0.000103
t654      0.0  0.000776     0.0  0.000697      0.0  0.000209   0.000673  0.000103
t655      0.0  0.000776     0.0  0.000697      0.0  0.000209   0.000673  0.000103
t656      0.0  0.000776     0.0  0.000696      0.0  0.000209   0.000672  0.000103
t657      0.0  0.000776     0.0  0.000696      0.0  0.000209   0.000672  0.000103
t658      0.0  0.000776     0.0  0.000696      0.0  0.000209   0.000672  0.000103
t659      0.0  0.000776     0.0  0.000696      0.0  0.000208   0.000672  0.000103
t660      0.0  0.000776     0.0  0.000696      0.0  0.000208   0.000672  0.000103
t661      0.0  0.000776     0.0  0.000696      0.0  0.000208   0.000672  0.000103
t662      0.0  0.000776     0.0  0.000696      0.0  0.000208   0.000672  0.000103
t663      0.0  0.000775     0.0  0.000696      0.0  0.000208   0.000672  0.000103
t664      0.0  0.000775     0.0  0.000696      0.0  0.000208   0.000672  0.000103
t665      0.0  0.000775     0.0  0.000696      0.0  0.000208   0.000672  0.000103
t666      0.0  0.000775     0.0  0.000696      0.0  0.000208   0.000672  0.000103
t667      0.0  0.000775     0.0  0.000696      0.0  0.000208   0.000672  0.000103
t668      0.0  0.000775     0.0  0.000696      0.0  0.000208   0.000671  0.000103
t669      0.0  0.000775     0.0  0.000696      0.0  0.000208   0.000671  0.000103
t670      0.0  0.000775     0.0  0.000696      0.0  0.000207   0.000671  0.000103
t671      0.0  0.000775     0.0  0.000695      0.0  0.000207   0.000671  0.000103
t672      0.0  0.000775     0.0  0.000695      0.0  0.000207   0.000671  0.000103
t673      0.0  0.000774     0.0  0.000695      0.0  0.000207   0.000671  0.000102
t674      0.0  0.000774     0.0  0.000695      0.0  0.000207   0.000671  0.000102
t675      0.0  0.000774     0.0  0.000695      0.0  0.000207   0.000671  0.000102
t676      0.0  0.000774     0.0  0.000695      0.0  0.000207   0.000671  0.000102
t677      0.0  0.000774     0.0  0.000695      0.0  0.000207   0.000671  0.000102
t678      0.0  0.000774     0.0  0.000695      0.0  0.000207   0.000671  0.000102
t679      0.0  0.000774     0.0  0.000695      0.0  0.000207   0.000671  0.000102
t680      0.0  0.000774     0.0  0.000695      0.0  0.000207   0.000670  0.000102
t681      0.0  0.000774     0.0  0.000695      0.0  0.000207   0.000670  0.000102
t682      0.0  0.000774     0.0  0.000695      0.0  0.000207   0.000670  0.000102
t683      0.0  0.000774     0.0  0.000695      0.0  0.000206   0.000670  0.000102
t684      0.0  0.000773     0.0  0.000695      0.0  0.000206   0.000670  0.000102
t685      0.0  0.000773     0.0  0.000694      0.0  0.000206   0.000670  0.000102
t686      0.0  0.000773     0.0  0.000694      0.0  0.000206   0.000670  0.000102
